Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.231,72.5616,73.4124,73.0718,73.4251,73.424,73.9146,74.029,74.2376,73.2831,73.794,74.4235,74.6903,74.9925,75.6694,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8,79.3006,80.7,81,81.875,79.95,81.2,82.325,81.95,83.1,82.9,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,|,,,,,,,,..
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.8983,69.7938,70.0375,69.9711,69.4372,69.0913,69.6261,70.5981,70.6425,70.11,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,|,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.65,82.775,82.825,82.575,82.525,82.925,84.225,85.45,86.775,86.325,84.675,84.175,83.8,82.4,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,|,,,,,..
New Zealand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.2465,79.6623,77.9735,76.3862,75.9415,74.4819,74.2894,74.5353,75.7475,77.2577,77.9826,77.3728,76.3159,77.128,78.2531,78.898,79.3509,79.518,80.4609,81.5997,81.8009,81.9082,81.9396,80.5841,80.0107,80.4162,79.7885,80.9003,81.8624,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.35,85.15,84.625,83.025,83.125,83.25,84.375,85.725,86.775,85.95,84.7,84.675,84.575,84.075,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,..
OECD - Total,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.8607,76.5485,77.0699,77.0626,75.3912,75.2449,75.5267,75.5894,75.6094,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,|,,|,|,|,|,|,|,..
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.925,69.175,67.4,67.5,68.175,69.55,71.75,74.9,77.45,77.575,77.175,77.275,77.175,76.975,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,|,,,,,..
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.1,80.65,81.775,82.3,81.525,80.925,81.1,80.7,81.25,80.925,81.6,79.675,79.2,77.8,75.475,74.575,77.35,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,|,,,,
Slovak Republic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.1,74.725,74.825,75.025,76.025,74.625,75.25,77.2,78.025,80.125,77.775,75.8,76.5,76.375,76,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,|,,,,..
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.725,82.55,83.625,83.4002,82.525,83.825,83.775,84.2,85.35,86.775,84.875,83.675,83.125,83.275,81.9,81.925,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.2,68.425,69.475,70.5,71.725,72.95,74.75,76.1,77.1,75.55,70.95,69.975,69.05,66.7,65.825,67.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,|,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.575,84.15,83.5,82.95,83.525,84.725,86.075,86.475,84.475,84.025,85.1,85.225,85.4,85.375,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.1,85.2,86.1,87.2,86.7,85.825,86.45,86.675,86.4,86.9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,|,,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.175,53.225,53.425,52.85,55.35,57.5,58.3,59.1,58.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,|,
United Kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.225,80.375,80.45,80.6,80.875,81.25,81.175,81.325,81.375,80.1,79.75,80.025,80.45,80.85,82.075,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,|,,,,,,
United States,65.2446,65.8946,65.9695,64.6255,65.6522,65.819,65.2986,65.9974,66.4426,66.9675,67.6584,68.4678,68.9698,69.4588,69.9686,69.6046,69.0201,69.5188,70.5099,70.8054,69.3365,70.605,71.869,73.6054,74.6021,74.3355,74.6669,73.5017,73.7122,75.8262,76.6902,77.3167,78.3679,79.1796,79.9146,79.6745,78.6286,78.3011,78.5422,79.2353,79.7494,80.2025,80.8505,81.1053,81.412,81.464,80.5467,79.3137,78.8209,78.9823,79.3356,79.8114,79.915,79.0837,75.7733,75.091,75.117,75.7358,75.8923,76.6979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

