Japan,,,,,,,,,,,,,,64.1272,64.0300,63.3244,63.5669,62.1531,62.9050,62.1073,61.3217,61.2139,60.7232,60.9962,61.2542,61.4919,60.9232,61.0953,61.5183,60.6405,60.7871,60.3829,60.5720,60.9641,61.9597,63.1942,64.5862,64.6979,64.5638,63.7738,63.8151,63.6911,64.2102,63.7396,63.5446,62.8227,62.0156,61.6925,62.1668,63.1165,63.8585,64.8259,66.3549,66.7333,66.0815,65.9600,66.2141,65.4333,66.8673,68.6498,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,|,,,
Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.7976,58.2836,59.4873,57.7533,58.4475,58.6899,59.2644,60.6102,60.6286,60.3668,60.8675,62.1211,63.0873,64.2481,65.6212,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,
Luxembourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.3000,30.4000,31.7000,33.2000,32.0000,34.0750,38.2000,39.6500,39.3000,41.0000,40.4500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,|,,,,,,,,..
Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.1382,54.9591,54.5004,53.7306,53.4102,53.4524,53.8296,54.9957,54.9894,54.9527,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,|,,,,,
Netherlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.1750,39.6000,42.3500,44.3250,45.2500,46.1250,47.6500,50.8500,52.9750,55.1000,53.7000,56.0750,58.5750,60.0750,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,|,,,,,..
"New Zealand",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.9307,47.1807,45.1409,41.8799,41.6539,41.4633,41.4454,44.3633,47.0777,50.1185,53.5391,54.3065,55.3628,56.5658,56.8638,60.3800,63.2135,64.2732,66.9604,69.4760,70.1620,71.8244,71.7042,72.0906,73.2894,73.6901,73.8996,74.4309,76.2585,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1500,65.9000,66.2500,66.9250,65.8250,65.5000,67.4250,68.9500,69.2000,68.7500,68.6000,69.5500,70.8750,71.0500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,..
"OECD - Total",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.6851,52.7478,53.5493,54.0505,53.7843,54.0469,54.6500,55.5176,56.3640,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,|,,|,|,|,|,|,|,..
Poland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4000,27.3500,26.1500,26.9000,26.2000,27.2000,28.0500,29.6500,31.5750,32.3250,34.0500,36.8750,38.6500,40.5500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,|,,,,,..
Portugal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.6250,50.1500,50.7000,50.2250,51.5000,51.6750,50.2250,50.4000,50.0500,51.0250,50.7000,49.6750,49.4750,47.8000,46.5250,46.9250,47.8250,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,|,,,,
"Slovak Republic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2500,21.3500,22.3500,22.8250,24.6500,26.7500,30.2750,33.0500,35.6250,39.2250,39.5000,40.5500,41.3500,43.0500,44.0500,,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,|,,,,..
Slovenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9750,22.7500,25.4750,24.4500,23.4750,29.0000,30.7000,32.5750,33.4500,32.7750,35.5750,35.0500,31.2000,32.9000,33.5000,35.4250,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,,,
Spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.9750,37.0250,39.2250,39.8750,40.8500,41.2250,43.0750,44.1000,44.5250,45.4750,43.9750,43.5500,44.4750,43.8750,43.2500,44.3000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,|,,,,,,,,,,,,,,
Sweden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7000,68.0250,68.5500,69.1250,69.5250,69.6250,69.9500,70.0750,69.9750,70.4750,72.0250,72.9500,73.5750,73.9750,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,,,,,,
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.1000,65.7000,67.2000,68.4000,68.3000,68.0250,69.5250,70.4500,71.7000,71.5500,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,|,,,,,
Turkey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.6750,27.1750,27.5000,28.2000,29.5500,31.3250,31.8500,31.4750,31.4000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,|,
"United Kingdom",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.7250,52.2500,53.4000,55.3500,56.1750,56.8250,57.3000,57.4000,58.0000,57.5250,57.1500,56.6750,58.0750,59.7750,61.0000,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,,,,,,,,,|,,,,,,
"United States",57.0002,58.6843,58.0747,57.3493,58.2826,58.3334,58.1783,58.8721,59.4541,59.6200,59.9481,60.6165,60.8571,60.9956,60.8945,60.1293,59.2373,58.1034,56.8728,56.1742,54.5583,54.0610,54.1255,54.6049,54.6199,53.8384,52.9734,52.0981,51.4236,51.6703,51.8248,51.8147,52.5074,52.8298,53.7528,54.0010,53.2082,53.3777,53.7473,54.4119,55.1456,55.9246,57.1722,57.7321,57.7304,57.7859,58.5520,59.4902,59.8593,59.9296,60.8256,61.7966,61.8058,62.1439,60.6292,60.2940,59.9805,60.6477,60.9304,61.3478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
